Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
63.000000,48.000000,112.017174,23.491411,3.000000,1.000000,-1.000000,2.445982,6.681512,4.518801,1.939692,0.290334,
64.000000,53.000000,108.197415,23.436886,3.000000,1.000000,-1.000000,3.595386,7.571329,6.217535,4.466013,0.350011,
60.000000,57.000000,98.219778,22.804854,3.000000,1.000000,-1.000000,5.394038,5.937171,3.064200,2.404038,0.309951,
53.000000,54.000000,89.969565,19.088721,3.000000,1.000000,-1.000000,7.466069,12.375124,5.809623,1.935408,0.266028,
54.000000,41.000000,54.794019,21.516367,3.000000,1.000000,-1.000000,3.089140,7.098993,3.761882,1.723770,0.289687,
48.000000,38.000000,91.979760,21.468140,3.000000,1.000000,-1.000000,3.067570,3.463415,1.177562,1.138478,0.262335,
60.000000,34.000000,65.277015,22.907334,3.000000,1.000000,-1.000000,3.517569,4.312878,2.264749,1.174952,0.266903,
56.000000,41.000000,79.439070,19.906337,3.000000,1.000000,-1.000000,5.555016,6.858899,2.248214,1.030142,0.118639,
60.000000,60.000000,77.907479,21.556646,3.000000,1.000000,-1.000000,2.525575,3.776723,1.636304,0.684664,0.177819,
53.000000,60.000000,68.284733,21.983787,3.000000,1.000000,-1.000000,3.983204,6.180523,2.859253,0.888950,0.294825,
57.000000,64.000000,73.088925,20.773401,3.000000,1.000000,-1.000000,7.202812,7.024107,2.255555,0.595585,0.127334,
56.000000,63.000000,81.532090,22.295036,3.000000,1.000000,-1.000000,5.079880,6.573511,3.371286,1.528160,0.260532,
54.000000,47.000000,70.559687,18.188276,3.000000,1.000000,-1.000000,2.810033,7.685272,4.249406,0.908090,0.125339,
74.000000,50.000000,76.858405,17.028643,3.000000,1.000000,-1.000000,8.288743,9.740060,3.080197,0.616937,0.100950,
78.000000,48.000000,68.919727,18.261227,3.000000,1.000000,-1.000000,3.782247,4.701612,2.611567,0.975901,0.236423,
88.000000,44.000000,77.660651,21.047992,3.000000,1.000000,-1.000000,4.151034,5.487437,2.712838,1.158626,0.177767,
87.000000,54.000000,98.156896,21.737177,3.000000,1.000000,-1.000000,3.893324,6.811269,3.875292,2.302636,0.365857,
67.000000,38.000000,89.565847,21.129108,3.000000,1.000000,-1.000000,3.990025,5.588479,3.769410,2.565560,0.425614,
56.000000,37.000000,59.037191,20.547925,3.000000,1.000000,-1.000000,4.009825,3.899371,1.248298,0.627485,0.171721,
56.000000,43.000000,92.180416,20.663158,3.000000,1.000000,-1.000000,15.488201,11.160640,2.907247,1.378339,0.165562,
54.000000,44.000000,96.135215,19.621922,3.000000,1.000000,-1.000000,7.368127,8.993224,4.917341,3.356103,0.552887,
53.000000,63.000000,48.369824,19.959564,3.000000,1.000000,-1.000000,2.355362,3.089781,1.290054,1.049165,0.188643,
53.000000,66.000000,61.528638,16.153375,3.000000,1.000000,-1.000000,4.360229,6.799128,3.671011,0.633596,0.103646,
50.000000,69.000000,98.046800,18.462129,3.000000,1.000000,-1.000000,4.103511,5.880950,2.728760,0.497349,0.087472,
51.000000,69.000000,112.725102,19.080054,3.000000,1.000000,-1.000000,3.031680,3.524995,1.184939,0.522893,0.107280,
64.000000,66.000000,75.776344,20.177101,3.000000,1.000000,-1.000000,2.601262,5.187661,2.086611,0.661436,0.182989,
