Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
10.000000,54.000000,840.429502,13.249695,3.000000,1.000000,-1.000000,12.857884,24.997332,27.894598,13.459947,2.793836,
20.000000,53.000000,745.232431,12.201999,3.000000,1.000000,-1.000000,7.068694,5.991378,2.563689,1.141571,0.239418,
23.000000,57.000000,763.862316,13.509864,2.000000,1.000000,-1.000000,30.452844,48.181362,39.757362,15.179440,3.438951,
34.000000,70.000000,777.301701,13.412317,3.000000,1.000000,-1.000000,2.024971,3.182885,1.550463,1.002381,0.082455,
54.000000,74.000000,750.847171,13.134474,2.000000,1.000000,-1.000000,22.665088,22.727904,19.216398,15.229657,5.172162,
47.000000,75.000000,819.368627,12.490306,3.000000,1.000000,-1.000000,12.189059,12.880560,14.449763,11.224586,2.131458,
47.000000,69.000000,797.121497,13.275993,3.000000,1.000000,-1.000000,15.871026,15.982251,10.537462,7.299293,0.546553,
60.000000,64.000000,691.160791,14.487844,2.000000,1.000000,-1.000000,4.550833,5.033850,2.288338,0.933772,0.121785,
51.000000,75.000000,747.331554,14.754450,2.000000,1.000000,-1.000000,18.107069,19.314011,15.231465,16.002699,3.534365,
48.000000,81.000000,758.318890,14.280355,2.000000,1.000000,-1.000000,42.872166,41.751579,18.393713,13.063017,3.375876,
37.000000,69.000000,694.694668,13.869499,1.000000,1.000000,-1.000000,17.579123,21.270932,21.697669,20.498449,1.981738,
34.000000,64.000000,635.159043,13.702525,2.000000,1.000000,-1.000000,48.207989,25.630515,18.088234,12.385873,3.637665,
29.000000,60.000000,648.150146,8.567622,2.000000,1.000000,-1.000000,39.930469,36.684765,18.774673,15.196239,2.105754,
27.000000,54.000000,730.494967,14.884207,3.000000,1.000000,-1.000000,2.357683,2.101987,1.026365,0.493939,0.110329,
37.000000,64.000000,544.903027,11.305449,4.000000,1.000000,-1.000000,6.343445,7.852169,5.277352,3.478695,0.685697,
40.000000,78.000000,657.775011,12.492249,3.000000,1.000000,-1.000000,10.615720,16.273535,19.167748,16.254412,2.978436,
38.000000,83.000000,642.263257,8.543751,4.000000,1.000000,-1.000000,47.184651,28.148689,18.857993,16.529597,3.837901,
50.000000,87.000000,676.248379,14.921136,2.000000,1.000000,-1.000000,6.087281,13.480780,17.485854,10.820131,3.618659,
50.000000,84.000000,659.097848,15.377248,3.000000,1.000000,-1.000000,2.240887,2.136399,1.570209,0.575432,0.101721,
47.000000,80.000000,580.037345,10.006739,2.000000,1.000000,-1.000000,35.928337,26.153189,12.592537,9.376069,3.117545,
