Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
48.000000,81.000000,-5.146146,-0.463230,2.000000,1.000000,-1.000000,6.185178,6.058734,3.098281,1.009747,0.173263,
53.000000,81.000000,-6.550249,-0.032678,2.000000,1.000000,-1.000000,3.508489,11.414549,8.435889,5.242021,1.358902,
38.000000,70.000000,-1.066323,-0.716842,2.000000,1.000000,-1.000000,4.626871,3.828772,3.165367,0.721342,0.057844,
50.000000,67.000000,7.906969,-0.882921,2.000000,1.000000,-1.000000,7.908683,8.383990,5.629355,1.800351,0.214119,
48.000000,56.000000,4.651231,-0.140095,2.000000,1.000000,-1.000000,4.294612,11.212997,6.983351,1.094162,0.098672,
54.000000,43.000000,-22.300197,-0.024611,2.000000,1.000000,-1.000000,3.183555,4.961988,5.100180,1.230191,0.260461,
66.000000,48.000000,-23.260063,0.034883,2.000000,1.000000,-1.000000,2.372267,4.806491,3.150825,0.481908,0.041254,
63.000000,57.000000,-34.263967,-2.664256,2.000000,1.000000,-1.000000,2.504645,6.450762,5.268779,0.823113,0.108669,
66.000000,56.000000,-29.420605,-1.408348,2.000000,1.000000,-1.000000,2.913589,4.385719,2.458996,0.536736,0.054659,
64.000000,63.000000,-29.635125,-0.336766,2.000000,1.000000,-1.000000,4.965349,3.333580,2.040011,0.683079,0.210668,
57.000000,77.000000,-31.325402,-0.512683,2.000000,1.000000,-1.000000,1.436845,2.354793,1.826577,0.521985,0.051323,
54.000000,83.000000,-60.746643,-0.218581,2.000000,1.000000,-1.000000,2.053679,3.572310,1.968835,0.294573,0.151089,
54.000000,84.000000,-31.944812,-7.001770,2.000000,1.000000,-1.000000,3.942437,3.800000,1.580384,0.334982,0.082630,
60.000000,88.000000,-20.031285,-1.831464,2.000000,1.000000,-1.000000,2.484708,4.781164,2.215902,0.680418,0.103867,
70.000000,80.000000,-22.484066,-2.366279,2.000000,1.000000,-1.000000,4.936890,7.201352,3.814066,0.823476,0.135027,
70.000000,70.000000,-20.197061,-1.821901,2.000000,1.000000,-1.000000,4.742862,7.991936,4.285408,1.338465,0.425037,
66.000000,64.000000,-16.474555,-6.791456,2.000000,1.000000,-1.000000,4.762054,7.625573,3.597321,1.432049,0.106328,
53.000000,60.000000,-37.260223,-1.339062,2.000000,1.000000,-1.000000,4.450631,6.686717,4.102069,1.899751,0.246529,
40.000000,57.000000,-38.559412,-3.164255,2.000000,1.000000,-1.000000,6.608982,9.702239,12.223536,6.849683,1.212379,
37.000000,56.000000,-27.924513,-1.524472,2.000000,1.000000,-1.000000,1.683933,4.015530,2.237931,0.898023,0.245049,
48.000000,67.000000,-38.862984,-3.250401,2.000000,1.000000,-1.000000,4.612103,5.220429,2.613912,0.806689,0.058653,
51.000000,64.000000,-64.259579,-3.723529,2.000000,1.000000,-1.000000,4.167843,5.959559,4.377183,0.921828,0.063826,
69.000000,66.000000,-26.086766,-1.789440,2.000000,1.000000,-1.000000,2.343453,5.568344,4.535057,0.959798,0.176938,
74.000000,75.000000,-29.393352,-2.952891,2.000000,1.000000,-1.000000,11.405101,9.409431,8.256317,3.545359,0.527020,
67.000000,80.000000,-30.707728,-1.762636,2.000000,1.000000,-1.000000,3.138349,4.827138,3.442450,2.159146,0.413025,
61.000000,74.000000,-33.156238,-2.175704,2.000000,1.000000,-1.000000,2.997437,5.149883,4.109881,0.469966,0.043175,
57.000000,78.000000,-40.190897,-2.036970,2.000000,1.000000,-1.000000,1.530343,3.733467,3.516208,0.953466,0.189440,
56.000000,80.000000,-40.673141,-2.600053,2.000000,1.000000,-1.000000,2.049992,4.143085,1.656506,0.560497,0.071819,
51.000000,77.000000,-3.013280,-3.697831,2.000000,1.000000,-1.000000,10.261673,18.410356,18.384032,6.116374,1.498581,
48.000000,77.000000,-2.216941,-2.811157,2.000000,1.000000,-1.000000,13.027716,24.594672,16.077109,5.837256,0.958037,
34.000000,66.000000,1.210363,-5.337052,2.000000,1.000000,-1.000000,5.400035,6.775866,5.601572,1.660766,0.233674,
30.000000,51.000000,-0.522574,-4.778551,2.000000,1.000000,-1.000000,4.078226,9.505310,4.328613,0.769550,0.106059,
35.000000,57.000000,-10.164925,-4.462021,2.000000,1.000000,-1.000000,3.205911,7.687075,5.966148,1.145023,0.265473,
44.000000,66.000000,-2.164889,-2.597124,2.000000,1.000000,-1.000000,4.591148,6.258959,2.677131,0.629403,0.157892,
51.000000,69.000000,-8.124835,-2.824488,2.000000,1.000000,-1.000000,1.419948,4.466765,2.935927,0.561764,0.071839,
54.000000,77.000000,-14.341578,-2.641874,2.000000,1.000000,-1.000000,4.911999,5.917772,2.958131,0.597647,0.107179,
60.000000,63.000000,-10.898090,-5.736678,2.000000,1.000000,-1.000000,1.901632,5.846026,3.072618,0.996291,0.198240,
74.000000,61.000000,-28.597754,-5.445878,2.000000,1.000000,-1.000000,2.237404,4.922005,3.265571,0.719891,0.107733,
74.000000,61.000000,-6.316660,-7.443611,2.000000,1.000000,-1.000000,2.926735,2.315926,1.452511,0.440382,0.177258,
66.000000,61.000000,-18.743092,-3.060997,2.000000,1.000000,-1.000000,5.353073,4.236856,1.754324,0.749647,0.181748,
54.000000,74.000000,-51.004500,-6.976080,2.000000,1.000000,-1.000000,4.990710,7.034882,2.892849,0.860472,0.087794,
37.000000,70.000000,-25.601989,-7.530296,2.000000,1.000000,-1.000000,8.286373,7.288455,2.516488,1.200066,0.439312,
34.000000,78.000000,-34.025335,-6.084681,2.000000,1.000000,-1.000000,7.692396,6.116796,3.986000,1.556403,0.387331,
27.000000,70.000000,-8.367232,-4.623123,2.000000,1.000000,-1.000000,9.452917,13.002733,10.241069,4.233789,0.597152,
27.000000,67.000000,19.796186,-7.418204,2.000000,1.000000,-1.000000,6.766802,7.024559,2.947888,0.629536,0.112244,
35.000000,70.000000,-35.369699,-8.041244,2.000000,1.000000,-1.000000,14.344013,18.325029,6.606905,4.559995,0.635314,
35.000000,81.000000,17.600851,-10.243944,2.000000,1.000000,-1.000000,6.104742,10.821660,8.431518,4.846402,0.455438,
27.000000,77.000000,23.237417,-5.492730,2.000000,1.000000,-1.000000,14.554548,19.529567,13.345445,2.465178,0.163199,
27.000000,70.000000,36.786838,-7.690993,2.000000,1.000000,-1.000000,9.249380,6.737855,3.096486,1.102545,0.302967,
16.000000,53.000000,29.071797,-6.699109,2.000000,1.000000,-1.000000,9.331251,12.179434,3.661558,1.576596,0.102231,
11.000000,48.000000,11.569357,-7.678322,2.000000,1.000000,-1.000000,8.092277,10.727348,4.254164,0.793262,0.063068,
17.000000,44.000000,49.387777,-7.445880,2.000000,1.000000,-1.000000,10.665604,14.460279,5.917151,0.796466,0.130046,
